"ID","model","weight","M","R"
21407.0,"RMFNL",1.2583460165145065e-05,2.027427896005965,10.684726749801849
21407.0,"RMFNL",1.2583460165145065e-05,2.0288701304503944,10.583845667002018
21407.0,"RMFNL",1.2583460165145065e-05,2.028244004835461,10.48385997738047
21407.0,"RMFNL",1.2583460165145065e-05,2.0257583414335443,10.38501883088079
21407.0,"RMFNL",1.2583460165145065e-05,2.0216062424921684,10.287557699522653
21407.0,"RMFNL",1.2583460165145065e-05,2.015965109701988,10.191692010307365
21407.0,"RMFNL",1.2583460165145065e-05,2.008989179090722,10.097230918837656
21407.0,"RMFNL",1.2583460165145065e-05,2.0008149950518943,10.004341502472993
21407.0,"RMFNL",1.2583460165145065e-05,1.9915661366227513,9.912943221166941
21407.0,"RMFNL",1.2583460165145065e-05,1.9813527518103067,9.822998419073272
6984.0,"DDB",1.8582703552551966e-06,0.15047871537898952,20.43376445718726
6984.0,"DDB",1.8582703552551966e-06,0.16535599407817922,18.564251176043896
6984.0,"DDB",1.8582703552551966e-06,0.18314426882250787,16.836040403728283
6984.0,"DDB",1.8582703552551966e-06,0.2041760480560318,15.752864745872676
6984.0,"DDB",1.8582703552551966e-06,0.22889144000126949,14.721703563325802
6984.0,"DDB",1.8582703552551966e-06,0.25777050073932495,14.070127411009084
6984.0,"DDB",1.8582703552551966e-06,0.29129067004058373,13.464699091041883
6984.0,"DDB",1.8582703552551966e-06,0.3299038262025362,13.085437638471848
6984.0,"DDB",1.8582703552551966e-06,0.37398182212744924,12.738132524845144
6984.0,"DDB",1.8582703552551966e-06,0.4238265600321925,12.539854957011599
6984.0,"DDB",1.8582703552551966e-06,0.47959204257902893,12.41902670699448
6984.0,"DDB",1.8582703552551966e-06,0.5412094715522003,12.27175011971607
6984.0,"DDB",1.8582703552551966e-06,0.6084878336210189,12.234396293851042
6984.0,"DDB",1.8582703552551966e-06,0.6809507791051224,12.169861589397122
6984.0,"DDB",1.8582703552551966e-06,0.7579716343979924,12.17705845183325
6984.0,"DDB",1.8582703552551966e-06,0.8386797551480898,12.154619850393773
6984.0,"DDB",1.8582703552551966e-06,0.9220824569199333,12.178002691968498
6984.0,"DDB",1.8582703552551966e-06,1.0070797652346206,12.172444243047071
6984.0,"DDB",1.8582703552551966e-06,1.0925179053359018,12.170707302762084
6984.0,"DDB",1.8582703552551966e-06,1.1772595046796563,12.187206885808038
6984.0,"DDB",1.8582703552551966e-06,1.2602300130759738,12.174890784949449
6984.0,"DDB",1.8582703552551966e-06,1.3404676635351527,12.157519763754793
6984.0,"DDB",1.8582703552551966e-06,1.4171514043270168,12.135099952494876
6984.0,"DDB",1.8582703552551966e-06,1.4896220398061597,12.117056091191206
